individual_id,species_id,pokemon_id,identifier,identifier_species,has_gender_differences,gender_rate,gender,height,height_meters,height_ft,individual_height_ft,weight,weight_kg,weight_lbs,individual_weight_lbs,base_exp,order,forms_switchable,is_default,generation_id,evolves_from_species_id,evolution_chain_id,color_id,shape_id,habitat_id,capture_rate,base_happiness,is_baby,hatch_counter,growth_rate_id,order_species,base_hp,base_attack,base_defense,base_special_attack,base_special_defense,base_speed,effort_hp,effort_attack,effort_defense,effort_special_attack,effort_special_defense,effort_speed
297,195,195,quagsire,quagsire,1,4,male,14,1.4,4.239,4.44,750,75,165.3,173.18,151,271,0,1,2,194,96,2,6,9,90,70,0,20,2,226,95,85,85,65,65,35,2,0,0,0,0,0
610,195,195,quagsire,quagsire,1,4,female,14,1.4,4.239,4.21,750,75,165.3,164.13,151,271,0,1,2,194,96,2,6,9,90,70,0,20,2,226,95,85,85,65,65,35,2,0,0,0,0,0
2364,195,195,quagsire,quagsire,1,4,female,14,1.4,4.239,4.14,750,75,165.3,161.52,151,271,0,1,2,194,96,2,6,9,90,70,0,20,2,226,95,85,85,65,65,35,2,0,0,0,0,0
3482,196,196,espeon,espeon,0,1,male,9,0.9,2.725,2.78,265,26.5,58.4,59.47,184,202,0,1,2,133,67,7,8,8,45,70,0,35,2,161,65,65,60,130,95,110,0,0,0,2,0,0
1875,196,196,espeon,espeon,0,1,male,9,0.9,2.725,2.75,265,26.5,58.4,58.94,184,202,0,1,2,133,67,7,8,8,45,70,0,35,2,161,65,65,60,130,95,110,0,0,0,2,0,0
24,196,196,espeon,espeon,0,1,male,9,0.9,2.725,2.71,265,26.5,58.4,58.06,184,202,0,1,2,133,67,7,8,8,45,70,0,35,2,161,65,65,60,130,95,110,0,0,0,2,0,0
442,196,196,espeon,espeon,0,1,male,9,0.9,2.725,2.84,265,26.5,58.4,60.76,184,202,0,1,2,133,67,7,8,8,45,70,0,35,2,161,65,65,60,130,95,110,0,0,0,2,0,0
3216,196,196,espeon,espeon,0,1,male,9,0.9,2.725,2.86,265,26.5,58.4,61.27,184,202,0,1,2,133,67,7,8,8,45,70,0,35,2,161,65,65,60,130,95,110,0,0,0,2,0,0
3900,196,196,espeon,espeon,0,1,female,9,0.9,2.725,2.71,265,26.5,58.4,58.14,184,202,0,1,2,133,67,7,8,8,45,70,0,35,2,161,65,65,60,130,95,110,0,0,0,2,0,0
1393,197,197,umbreon,umbreon,0,1,male,10,1,3.028,3.08,270,27,59.5,60.42,184,203,0,1,2,133,67,1,8,8,45,35,0,35,2,162,95,65,110,60,130,65,0,0,0,0,2,0
3608,197,197,umbreon,umbreon,0,1,male,10,1,3.028,3.00,270,27,59.5,59.03,184,203,0,1,2,133,67,1,8,8,45,35,0,35,2,162,95,65,110,60,130,65,0,0,0,0,2,0
4921,197,197,umbreon,umbreon,0,1,female,10,1,3.028,3.04,270,27,59.5,59.68,184,203,0,1,2,133,67,1,8,8,45,35,0,35,2,162,95,65,110,60,130,65,0,0,0,0,2,0
1186,197,197,umbreon,umbreon,0,1,female,10,1,3.028,3.01,270,27,59.5,59.09,184,203,0,1,2,133,67,1,8,8,45,35,0,35,2,162,95,65,110,60,130,65,0,0,0,0,2,0
3112,198,198,murkrow,murkrow,1,4,female,5,0.5,1.514,1.57,21,2.1,4.6,4.77,81,272,0,1,2,NA,97,1,9,2,30,35,0,20,4,227,60,85,42,85,42,91,0,0,0,0,0,1
4357,198,198,murkrow,murkrow,1,4,male,5,0.5,1.514,1.57,21,2.1,4.6,4.77,81,272,0,1,2,NA,97,1,9,2,30,35,0,20,4,227,60,85,42,85,42,91,0,0,0,0,0,1
2077,198,198,murkrow,murkrow,1,4,male,5,0.5,1.514,1.46,21,2.1,4.6,4.43,81,272,0,1,2,NA,97,1,9,2,30,35,0,20,4,227,60,85,42,85,42,91,0,0,0,0,0,1
3647,198,198,murkrow,murkrow,1,4,female,5,0.5,1.514,1.46,21,2.1,4.6,4.45,81,272,0,1,2,NA,97,1,9,2,30,35,0,20,4,227,60,85,42,85,42,91,0,0,0,0,0,1
1537,199,199,slowking,slowking,0,4,female,20,2,6.056,6.13,795,79.5,175.3,177.33,172,117,0,1,2,79,33,6,6,9,70,70,0,20,2,87,95,75,80,100,110,30,0,0,0,0,3,0
4711,199,199,slowking,slowking,0,4,female,20,2,6.056,5.95,795,79.5,175.3,172.09,172,117,0,1,2,79,33,6,6,9,70,70,0,20,2,87,95,75,80,100,110,30,0,0,0,0,3,0
3827,199,199,slowking,slowking,0,4,female,20,2,6.056,5.98,795,79.5,175.3,173.07,172,117,0,1,2,79,33,6,6,9,70,70,0,20,2,87,95,75,80,100,110,30,0,0,0,0,3,0
4445,199,199,slowking,slowking,0,4,female,20,2,6.056,6.05,795,79.5,175.3,175.16,172,117,0,1,2,79,33,6,6,9,70,70,0,20,2,87,95,75,80,100,110,30,0,0,0,0,3,0
2539,199,199,slowking,slowking,0,4,female,20,2,6.056,5.92,795,79.5,175.3,171.22,172,117,0,1,2,79,33,6,6,9,70,70,0,20,2,87,95,75,80,100,110,30,0,0,0,0,3,0
3978,199,199,slowking,slowking,0,4,female,20,2,6.056,5.98,795,79.5,175.3,172.98,172,117,0,1,2,79,33,6,6,9,70,70,0,20,2,87,95,75,80,100,110,30,0,0,0,0,3,0
2846,200,200,misdreavus,misdreavus,0,4,female,7,0.7,2.12,2.20,10,1,2.2,2.29,87,274,0,1,2,NA,98,4,1,1,45,35,0,25,3,229,60,60,60,85,85,85,0,0,0,0,1,0
190,200,200,misdreavus,misdreavus,0,4,male,7,0.7,2.12,2.14,10,1,2.2,2.22,87,274,0,1,2,NA,98,4,1,1,45,35,0,25,3,229,60,60,60,85,85,85,0,0,0,0,1,0
358,200,200,misdreavus,misdreavus,0,4,male,7,0.7,2.12,2.30,10,1,2.2,2.38,87,274,0,1,2,NA,98,4,1,1,45,35,0,25,3,229,60,60,60,85,85,85,0,0,0,0,1,0
4692,200,200,misdreavus,misdreavus,0,4,female,7,0.7,2.12,2.13,10,1,2.2,2.21,87,274,0,1,2,NA,98,4,1,1,45,35,0,25,3,229,60,60,60,85,85,85,0,0,0,0,1,0
4540,200,200,misdreavus,misdreavus,0,4,female,7,0.7,2.12,2.18,10,1,2.2,2.26,87,274,0,1,2,NA,98,4,1,1,45,35,0,25,3,229,60,60,60,85,85,85,0,0,0,0,1,0
3024,201,201,unown,unown,0,-1,no gender,5,0.5,1.514,1.45,50,5,11,10.56,118,276,0,1,2,NA,99,1,1,5,225,70,0,40,2,231,48,72,48,72,48,48,0,1,0,1,0,0
1642,201,201,unown,unown,0,-1,no gender,5,0.5,1.514,1.54,50,5,11,11.16,118,276,0,1,2,NA,99,1,1,5,225,70,0,40,2,231,48,72,48,72,48,48,0,1,0,1,0,0
4690,201,201,unown,unown,0,-1,no gender,5,0.5,1.514,1.41,50,5,11,10.24,118,276,0,1,2,NA,99,1,1,5,225,70,0,40,2,231,48,72,48,72,48,48,0,1,0,1,0,0
4128,201,201,unown,unown,0,-1,no gender,5,0.5,1.514,1.37,50,5,11,9.97,118,276,0,1,2,NA,99,1,1,5,225,70,0,40,2,231,48,72,48,72,48,48,0,1,0,1,0,0
2118,201,201,unown,unown,0,-1,no gender,5,0.5,1.514,1.47,50,5,11,10.66,118,276,0,1,2,NA,99,1,1,5,225,70,0,40,2,231,48,72,48,72,48,48,0,1,0,1,0,0
2914,201,201,unown,unown,0,-1,no gender,5,0.5,1.514,1.57,50,5,11,11.41,118,276,0,1,2,NA,99,1,1,5,225,70,0,40,2,231,48,72,48,72,48,48,0,1,0,1,0,0
4187,201,201,unown,unown,0,-1,no gender,5,0.5,1.514,1.36,50,5,11,9.90,118,276,0,1,2,NA,99,1,1,5,225,70,0,40,2,231,48,72,48,72,48,48,0,1,0,1,0,0
3208,202,202,wobbuffet,wobbuffet,1,4,male,13,1.3,3.937,3.84,285,28.5,62.8,61.24,142,278,0,1,2,360,100,2,5,1,45,70,0,20,2,233,190,33,58,33,58,33,2,0,0,0,0,0
1273,202,202,wobbuffet,wobbuffet,1,4,female,13,1.3,3.937,4.01,285,28.5,62.8,64.03,142,278,0,1,2,360,100,2,5,1,45,70,0,20,2,233,190,33,58,33,58,33,2,0,0,0,0,0
579,202,202,wobbuffet,wobbuffet,1,4,male,13,1.3,3.937,4.01,285,28.5,62.8,63.98,142,278,0,1,2,360,100,2,5,1,45,70,0,20,2,233,190,33,58,33,58,33,2,0,0,0,0,0
3358,202,202,wobbuffet,wobbuffet,1,4,male,13,1.3,3.937,3.85,285,28.5,62.8,61.40,142,278,0,1,2,360,100,2,5,1,45,70,0,20,2,233,190,33,58,33,58,33,2,0,0,0,0,0
4814,202,202,wobbuffet,wobbuffet,1,4,male,13,1.3,3.937,3.90,285,28.5,62.8,62.18,142,278,0,1,2,360,100,2,5,1,45,70,0,20,2,233,190,33,58,33,58,33,2,0,0,0,0,0
655,202,202,wobbuffet,wobbuffet,1,4,female,13,1.3,3.937,4.06,285,28.5,62.8,64.79,142,278,0,1,2,360,100,2,5,1,45,70,0,20,2,233,190,33,58,33,58,33,2,0,0,0,0,0
707,203,203,girafarig,girafarig,1,4,male,15,1.5,4.542,4.71,415,41.5,91.5,94.84,159,279,0,1,2,NA,101,10,8,3,60,70,0,20,2,234,70,80,65,90,65,85,0,0,0,2,0,0
3902,203,203,girafarig,girafarig,1,4,female,15,1.5,4.542,4.55,415,41.5,91.5,91.70,159,279,0,1,2,NA,101,10,8,3,60,70,0,20,2,234,70,80,65,90,65,85,0,0,0,2,0,0
1322,204,204,pineco,pineco,0,4,female,6,0.6,1.817,1.96,72,7.2,15.9,17.18,58,280,0,1,2,NA,102,4,1,2,190,70,0,20,2,235,50,65,90,35,35,15,0,0,1,0,0,0
4686,205,205,forretress,forretress,0,4,male,12,1.2,3.634,3.68,1258,125.8,277.3,281.04,163,281,0,1,2,204,102,7,1,2,75,70,0,20,2,236,75,90,140,60,60,40,0,0,2,0,0,0
2626,205,205,forretress,forretress,0,4,male,12,1.2,3.634,3.59,1258,125.8,277.3,273.71,163,281,0,1,2,204,102,7,1,2,75,70,0,20,2,236,75,90,140,60,60,40,0,0,2,0,0,0
992,205,205,forretress,forretress,0,4,female,12,1.2,3.634,3.50,1258,125.8,277.3,266.69,163,281,0,1,2,204,102,7,1,2,75,70,0,20,2,236,75,90,140,60,60,40,0,0,2,0,0,0
4534,206,206,dunsparce,dunsparce,0,4,female,15,1.5,4.542,4.49,140,14,30.9,30.57,145,282,0,1,2,NA,103,10,2,1,190,70,0,20,2,237,100,70,70,65,65,45,1,0,0,0,0,0
4358,206,206,dunsparce,dunsparce,0,4,male,15,1.5,4.542,4.59,140,14,30.9,31.24,145,282,0,1,2,NA,103,10,2,1,190,70,0,20,2,237,100,70,70,65,65,45,1,0,0,0,0,0
2977,206,206,dunsparce,dunsparce,0,4,male,15,1.5,4.542,4.60,140,14,30.9,31.26,145,282,0,1,2,NA,103,10,2,1,190,70,0,20,2,237,100,70,70,65,65,45,1,0,0,0,0,0
2394,206,206,dunsparce,dunsparce,0,4,male,15,1.5,4.542,4.25,140,14,30.9,28.90,145,282,0,1,2,NA,103,10,2,1,190,70,0,20,2,237,100,70,70,65,65,45,1,0,0,0,0,0
1257,206,206,dunsparce,dunsparce,0,4,male,15,1.5,4.542,4.58,140,14,30.9,31.18,145,282,0,1,2,NA,103,10,2,1,190,70,0,20,2,237,100,70,70,65,65,45,1,0,0,0,0,0
2932,206,206,dunsparce,dunsparce,0,4,male,15,1.5,4.542,4.31,140,14,30.9,29.32,145,282,0,1,2,NA,103,10,2,1,190,70,0,20,2,237,100,70,70,65,65,45,1,0,0,0,0,0
2480,206,206,dunsparce,dunsparce,0,4,female,15,1.5,4.542,4.71,140,14,30.9,32.03,145,282,0,1,2,NA,103,10,2,1,190,70,0,20,2,237,100,70,70,65,65,45,1,0,0,0,0,0
3263,206,206,dunsparce,dunsparce,0,4,male,15,1.5,4.542,4.52,140,14,30.9,30.73,145,282,0,1,2,NA,103,10,2,1,190,70,0,20,2,237,100,70,70,65,65,45,1,0,0,0,0,0
3293,206,206,dunsparce,dunsparce,0,4,female,15,1.5,4.542,4.51,140,14,30.9,30.66,145,282,0,1,2,NA,103,10,2,1,190,70,0,20,2,237,100,70,70,65,65,45,1,0,0,0,0,0
3720,207,207,gligar,gligar,1,4,female,11,1.1,3.331,3.41,648,64.8,142.9,146.25,86,283,0,1,2,NA,104,7,9,4,60,70,0,20,4,238,65,75,105,35,65,85,0,0,1,0,0,0
4227,207,207,gligar,gligar,1,4,male,11,1.1,3.331,3.35,648,64.8,142.9,143.76,86,283,0,1,2,NA,104,7,9,4,60,70,0,20,4,238,65,75,105,35,65,85,0,0,1,0,0,0
1495,207,207,gligar,gligar,1,4,female,11,1.1,3.331,3.30,648,64.8,142.9,141.36,86,283,0,1,2,NA,104,7,9,4,60,70,0,20,4,238,65,75,105,35,65,85,0,0,1,0,0,0
384,207,207,gligar,gligar,1,4,female,11,1.1,3.331,3.22,648,64.8,142.9,138.10,86,283,0,1,2,NA,104,7,9,4,60,70,0,20,4,238,65,75,105,35,65,85,0,0,1,0,0,0
2674,207,207,gligar,gligar,1,4,female,11,1.1,3.331,3.18,648,64.8,142.9,136.59,86,283,0,1,2,NA,104,7,9,4,60,70,0,20,4,238,65,75,105,35,65,85,0,0,1,0,0,0
2112,208,208,steelix,steelix,1,4,male,92,9.2,27.858,27.74,4000,400,881.8,877.91,179,137,1,1,2,95,41,4,2,1,25,70,0,25,2,104,75,85,200,55,65,30,0,0,2,0,0,0
1908,208,208,steelix,steelix,1,4,male,92,9.2,27.858,27.97,4000,400,881.8,885.41,179,137,1,1,2,95,41,4,2,1,25,70,0,25,2,104,75,85,200,55,65,30,0,0,2,0,0,0
1719,208,208,steelix,steelix,1,4,male,92,9.2,27.858,27.80,4000,400,881.8,880.03,179,137,1,1,2,95,41,4,2,1,25,70,0,25,2,104,75,85,200,55,65,30,0,0,2,0,0,0
3172,208,208,steelix,steelix,1,4,female,92,9.2,27.858,27.92,4000,400,881.8,883.70,179,137,1,1,2,95,41,4,2,1,25,70,0,25,2,104,75,85,200,55,65,30,0,0,2,0,0,0
3670,208,208,steelix,steelix,1,4,female,92,9.2,27.858,27.80,4000,400,881.8,879.93,179,137,1,1,2,95,41,4,2,1,25,70,0,25,2,104,75,85,200,55,65,30,0,0,2,0,0,0
4684,208,208,steelix,steelix,1,4,male,92,9.2,27.858,27.78,4000,400,881.8,879.43,179,137,1,1,2,95,41,4,2,1,25,70,0,25,2,104,75,85,200,55,65,30,0,0,2,0,0,0
1597,208,10072,steelix-mega,steelix,1,4,female,105,10.5,31.795,31.88,7400,740,1631.4,1635.97,214,138,1,0,2,95,41,4,2,1,25,70,0,25,2,104,75,125,230,55,95,30,0,0,2,0,0,0
1132,208,10072,steelix-mega,steelix,1,4,female,105,10.5,31.795,31.91,7400,740,1631.4,1637.51,214,138,1,0,2,95,41,4,2,1,25,70,0,25,2,104,75,125,230,55,95,30,0,0,2,0,0,0
1738,208,10072,steelix-mega,steelix,1,4,female,105,10.5,31.795,32.05,7400,740,1631.4,1644.59,214,138,1,0,2,95,41,4,2,1,25,70,0,25,2,104,75,125,230,55,95,30,0,0,2,0,0,0
2967,208,10072,steelix-mega,steelix,1,4,female,105,10.5,31.795,31.82,7400,740,1631.4,1632.58,214,138,1,0,2,95,41,4,2,1,25,70,0,25,2,104,75,125,230,55,95,30,0,0,2,0,0,0
1769,208,10072,steelix-mega,steelix,1,4,male,105,10.5,31.795,31.68,7400,740,1631.4,1625.70,214,138,1,0,2,95,41,4,2,1,25,70,0,25,2,104,75,125,230,55,95,30,0,0,2,0,0,0
2410,208,10072,steelix-mega,steelix,1,4,female,105,10.5,31.795,31.54,7400,740,1631.4,1618.26,214,138,1,0,2,95,41,4,2,1,25,70,0,25,2,104,75,125,230,55,95,30,0,0,2,0,0,0
1288,208,10072,steelix-mega,steelix,1,4,male,105,10.5,31.795,31.70,7400,740,1631.4,1626.27,214,138,1,0,2,95,41,4,2,1,25,70,0,25,2,104,75,125,230,55,95,30,0,0,2,0,0,0
2971,209,209,snubbull,snubbull,0,6,female,6,0.6,1.817,1.89,78,7.8,17.2,17.85,60,285,0,1,2,NA,105,6,12,8,190,70,0,20,3,240,60,80,50,40,40,30,0,1,0,0,0,0
1158,209,209,snubbull,snubbull,0,6,male,6,0.6,1.817,1.83,78,7.8,17.2,17.29,60,285,0,1,2,NA,105,6,12,8,190,70,0,20,3,240,60,80,50,40,40,30,0,1,0,0,0,0
4825,209,209,snubbull,snubbull,0,6,female,6,0.6,1.817,1.74,78,7.8,17.2,16.51,60,285,0,1,2,NA,105,6,12,8,190,70,0,20,3,240,60,80,50,40,40,30,0,1,0,0,0,0
1010,209,209,snubbull,snubbull,0,6,male,6,0.6,1.817,1.83,78,7.8,17.2,17.31,60,285,0,1,2,NA,105,6,12,8,190,70,0,20,3,240,60,80,50,40,40,30,0,1,0,0,0,0
2994,209,209,snubbull,snubbull,0,6,female,6,0.6,1.817,1.91,78,7.8,17.2,18.12,60,285,0,1,2,NA,105,6,12,8,190,70,0,20,3,240,60,80,50,40,40,30,0,1,0,0,0,0
4951,210,210,granbull,granbull,0,6,female,14,1.4,4.239,4.06,487,48.7,107.4,102.79,158,286,0,1,2,209,105,7,6,8,75,70,0,20,3,241,90,120,75,60,60,45,0,2,0,0,0,0
945,210,210,granbull,granbull,0,6,male,14,1.4,4.239,4.22,487,48.7,107.4,106.97,158,286,0,1,2,209,105,7,6,8,75,70,0,20,3,241,90,120,75,60,60,45,0,2,0,0,0,0
759,210,210,granbull,granbull,0,6,male,14,1.4,4.239,4.34,487,48.7,107.4,109.86,158,286,0,1,2,209,105,7,6,8,75,70,0,20,3,241,90,120,75,60,60,45,0,2,0,0,0,0
92,210,210,granbull,granbull,0,6,female,14,1.4,4.239,4.05,487,48.7,107.4,102.59,158,286,0,1,2,209,105,7,6,8,75,70,0,20,3,241,90,120,75,60,60,45,0,2,0,0,0,0
2029,210,210,granbull,granbull,0,6,female,14,1.4,4.239,4.24,487,48.7,107.4,107.53,158,286,0,1,2,209,105,7,6,8,75,70,0,20,3,241,90,120,75,60,60,45,0,2,0,0,0,0
63,210,210,granbull,granbull,0,6,male,14,1.4,4.239,4.13,487,48.7,107.4,104.74,158,286,0,1,2,209,105,7,6,8,75,70,0,20,3,241,90,120,75,60,60,45,0,2,0,0,0,0
1805,211,211,qwilfish,qwilfish,0,4,male,5,0.5,1.514,1.54,39,3.9,8.6,8.75,88,287,0,1,2,NA,106,4,3,7,45,70,0,20,2,242,65,95,85,55,55,85,0,1,0,0,0,0
2356,211,211,qwilfish,qwilfish,0,4,female,5,0.5,1.514,1.67,39,3.9,8.6,9.46,88,287,0,1,2,NA,106,4,3,7,45,70,0,20,2,242,65,95,85,55,55,85,0,1,0,0,0,0
2022,211,211,qwilfish,qwilfish,0,4,male,5,0.5,1.514,1.49,39,3.9,8.6,8.45,88,287,0,1,2,NA,106,4,3,7,45,70,0,20,2,242,65,95,85,55,55,85,0,1,0,0,0,0
2983,211,211,qwilfish,qwilfish,0,4,male,5,0.5,1.514,1.53,39,3.9,8.6,8.68,88,287,0,1,2,NA,106,4,3,7,45,70,0,20,2,242,65,95,85,55,55,85,0,1,0,0,0,0
774,211,211,qwilfish,qwilfish,0,4,male,5,0.5,1.514,1.60,39,3.9,8.6,9.09,88,287,0,1,2,NA,106,4,3,7,45,70,0,20,2,242,65,95,85,55,55,85,0,1,0,0,0,0
2712,211,211,qwilfish,qwilfish,0,4,female,5,0.5,1.514,1.60,39,3.9,8.6,9.09,88,287,0,1,2,NA,106,4,3,7,45,70,0,20,2,242,65,95,85,55,55,85,0,1,0,0,0,0
3933,212,212,scizor,scizor,1,4,male,18,1.8,5.451,5.45,1180,118,260.1,260.10,175,180,1,1,2,123,58,8,13,3,25,70,0,25,2,142,70,130,100,55,80,65,0,2,0,0,0,0
2061,212,212,scizor,scizor,1,4,female,18,1.8,5.451,5.55,1180,118,260.1,264.59,175,180,1,1,2,123,58,8,13,3,25,70,0,25,2,142,70,130,100,55,80,65,0,2,0,0,0,0
444,212,212,scizor,scizor,1,4,female,18,1.8,5.451,5.34,1180,118,260.1,254.85,175,180,1,1,2,123,58,8,13,3,25,70,0,25,2,142,70,130,100,55,80,65,0,2,0,0,0,0
2617,212,212,scizor,scizor,1,4,male,18,1.8,5.451,5.51,1180,118,260.1,263.06,175,180,1,1,2,123,58,8,13,3,25,70,0,25,2,142,70,130,100,55,80,65,0,2,0,0,0,0
1529,212,212,scizor,scizor,1,4,male,18,1.8,5.451,5.48,1180,118,260.1,261.67,175,180,1,1,2,123,58,8,13,3,25,70,0,25,2,142,70,130,100,55,80,65,0,2,0,0,0,0
4423,212,212,scizor,scizor,1,4,female,18,1.8,5.451,5.54,1180,118,260.1,264.54,175,180,1,1,2,123,58,8,13,3,25,70,0,25,2,142,70,130,100,55,80,65,0,2,0,0,0,0
2185,212,212,scizor,scizor,1,4,female,18,1.8,5.451,5.54,1180,118,260.1,264.30,175,180,1,1,2,123,58,8,13,3,25,70,0,25,2,142,70,130,100,55,80,65,0,2,0,0,0,0
1482,212,212,scizor,scizor,1,4,male,18,1.8,5.451,5.50,1180,118,260.1,262.39,175,180,1,1,2,123,58,8,13,3,25,70,0,25,2,142,70,130,100,55,80,65,0,2,0,0,0,0
3853,212,10046,scizor-mega,scizor,1,4,male,20,2,6.056,6.08,1250,125,275.6,276.56,210,181,1,0,2,123,58,8,13,3,25,70,0,25,2,142,70,150,140,65,100,75,0,2,0,0,0,0
3799,212,10046,scizor-mega,scizor,1,4,male,20,2,6.056,6.07,1250,125,275.6,276.24,210,181,1,0,2,123,58,8,13,3,25,70,0,25,2,142,70,150,140,65,100,75,0,2,0,0,0,0
175,212,10046,scizor-mega,scizor,1,4,male,20,2,6.056,6.05,1250,125,275.6,275.33,210,181,1,0,2,123,58,8,13,3,25,70,0,25,2,142,70,150,140,65,100,75,0,2,0,0,0,0
96,212,10046,scizor-mega,scizor,1,4,male,20,2,6.056,5.92,1250,125,275.6,269.55,210,181,1,0,2,123,58,8,13,3,25,70,0,25,2,142,70,150,140,65,100,75,0,2,0,0,0,0
704,212,10046,scizor-mega,scizor,1,4,male,20,2,6.056,5.95,1250,125,275.6,270.73,210,181,1,0,2,123,58,8,13,3,25,70,0,25,2,142,70,150,140,65,100,75,0,2,0,0,0,0
2126,213,213,shuckle,shuckle,0,4,female,6,0.6,1.817,1.97,205,20.5,45.2,49.03,177,288,0,1,2,NA,107,10,14,4,190,70,0,20,4,243,20,10,230,10,230,5,0,0,1,0,1,0
4135,213,213,shuckle,shuckle,0,4,female,6,0.6,1.817,1.76,205,20.5,45.2,43.88,177,288,0,1,2,NA,107,10,14,4,190,70,0,20,4,243,20,10,230,10,230,5,0,0,1,0,1,0
3931,213,213,shuckle,shuckle,0,4,female,6,0.6,1.817,1.85,205,20.5,45.2,46.07,177,288,0,1,2,NA,107,10,14,4,190,70,0,20,4,243,20,10,230,10,230,5,0,0,1,0,1,0
3807,213,213,shuckle,shuckle,0,4,male,6,0.6,1.817,1.85,205,20.5,45.2,45.97,177,288,0,1,2,NA,107,10,14,4,190,70,0,20,4,243,20,10,230,10,230,5,0,0,1,0,1,0
4211,213,213,shuckle,shuckle,0,4,female,6,0.6,1.817,1.75,205,20.5,45.2,43.61,177,288,0,1,2,NA,107,10,14,4,190,70,0,20,4,243,20,10,230,10,230,5,0,0,1,0,1,0
3181,213,213,shuckle,shuckle,0,4,female,6,0.6,1.817,1.91,205,20.5,45.2,47.46,177,288,0,1,2,NA,107,10,14,4,190,70,0,20,4,243,20,10,230,10,230,5,0,0,1,0,1,0
1389,214,214,heracross,heracross,1,4,female,15,1.5,4.542,4.67,540,54,119,122.27,175,289,1,1,2,NA,108,2,12,2,45,70,0,25,1,244,80,125,75,40,95,85,0,2,0,0,0,0
732,214,214,heracross,heracross,1,4,male,15,1.5,4.542,4.59,540,54,119,120.15,175,289,1,1,2,NA,108,2,12,2,45,70,0,25,1,244,80,125,75,40,95,85,0,2,0,0,0,0
1707,214,214,heracross,heracross,1,4,female,15,1.5,4.542,4.59,540,54,119,120.18,175,289,1,1,2,NA,108,2,12,2,45,70,0,25,1,244,80,125,75,40,95,85,0,2,0,0,0,0
4897,214,214,heracross,heracross,1,4,female,15,1.5,4.542,4.54,540,54,119,119.05,175,289,1,1,2,NA,108,2,12,2,45,70,0,25,1,244,80,125,75,40,95,85,0,2,0,0,0,0
4892,214,214,heracross,heracross,1,4,male,15,1.5,4.542,4.59,540,54,119,120.15,175,289,1,1,2,NA,108,2,12,2,45,70,0,25,1,244,80,125,75,40,95,85,0,2,0,0,0,0
163,214,10047,heracross-mega,heracross,1,4,female,17,1.7,5.148,5.11,625,62.5,137.8,136.81,210,290,1,0,2,NA,108,2,12,2,45,70,0,25,1,244,80,185,115,40,105,75,0,2,0,0,0,0
274,214,10047,heracross-mega,heracross,1,4,male,17,1.7,5.148,5.21,625,62.5,137.8,139.51,210,290,1,0,2,NA,108,2,12,2,45,70,0,25,1,244,80,185,115,40,105,75,0,2,0,0,0,0
4166,214,10047,heracross-mega,heracross,1,4,female,17,1.7,5.148,5.23,625,62.5,137.8,140.08,210,290,1,0,2,NA,108,2,12,2,45,70,0,25,1,244,80,185,115,40,105,75,0,2,0,0,0,0
4278,214,10047,heracross-mega,heracross,1,4,female,17,1.7,5.148,5.19,625,62.5,137.8,138.92,210,290,1,0,2,NA,108,2,12,2,45,70,0,25,1,244,80,185,115,40,105,75,0,2,0,0,0,0
3871,214,10047,heracross-mega,heracross,1,4,male,17,1.7,5.148,5.13,625,62.5,137.8,137.43,210,290,1,0,2,NA,108,2,12,2,45,70,0,25,1,244,80,185,115,40,105,75,0,2,0,0,0,0
1721,214,10047,heracross-mega,heracross,1,4,female,17,1.7,5.148,5.03,625,62.5,137.8,134.67,210,290,1,0,2,NA,108,2,12,2,45,70,0,25,1,244,80,185,115,40,105,75,0,2,0,0,0,0
1283,214,10047,heracross-mega,heracross,1,4,male,17,1.7,5.148,5.10,625,62.5,137.8,136.46,210,290,1,0,2,NA,108,2,12,2,45,70,0,25,1,244,80,185,115,40,105,75,0,2,0,0,0,0
4432,214,10047,heracross-mega,heracross,1,4,female,17,1.7,5.148,5.11,625,62.5,137.8,136.65,210,290,1,0,2,NA,108,2,12,2,45,70,0,25,1,244,80,185,115,40,105,75,0,2,0,0,0,0
990,215,215,sneasel,sneasel,1,4,female,9,0.9,2.725,2.58,280,28,61.7,58.33,86,291,0,1,2,NA,109,1,6,2,60,35,0,20,4,245,55,95,55,35,75,115,0,0,0,0,0,1
3681,215,215,sneasel,sneasel,1,4,male,9,0.9,2.725,2.76,280,28,61.7,62.52,86,291,0,1,2,NA,109,1,6,2,60,35,0,20,4,245,55,95,55,35,75,115,0,0,0,0,0,1
1619,215,215,sneasel,sneasel,1,4,female,9,0.9,2.725,2.86,280,28,61.7,64.73,86,291,0,1,2,NA,109,1,6,2,60,35,0,20,4,245,55,95,55,35,75,115,0,0,0,0,0,1
2082,215,215,sneasel,sneasel,1,4,male,9,0.9,2.725,2.64,280,28,61.7,59.73,86,291,0,1,2,NA,109,1,6,2,60,35,0,20,4,245,55,95,55,35,75,115,0,0,0,0,0,1
4083,215,215,sneasel,sneasel,1,4,female,9,0.9,2.725,2.71,280,28,61.7,61.36,86,291,0,1,2,NA,109,1,6,2,60,35,0,20,4,245,55,95,55,35,75,115,0,0,0,0,0,1
3507,215,215,sneasel,sneasel,1,4,female,9,0.9,2.725,2.69,280,28,61.7,61.00,86,291,0,1,2,NA,109,1,6,2,60,35,0,20,4,245,55,95,55,35,75,115,0,0,0,0,0,1
